,Unnamed: 0,location_name,address,lat,lng
6641,6641,Southern Illinois University Carbondale at Franklin-Jefferson Special Education District,"Franklin-Jefferson S, Benton, IL 62812",38.0139406,-89.04432399999999
6642,6642,Southern Illinois University Carbondale at Bethesda National NMC,"8901 Wisconsin Ave., Bethesda, MD 20889-5600",39.0020633,-77.0898528
6643,6643,Southern Illinois University Carbondale at Camp Lejeune MCB,"Bldg. 825, Rm. 117, Stone Street, Camp Lejeune, NC 28542",34.7024712,-77.3540912
6644,6644,Southern Illinois University Carbondale at Kaskaskia College,"27210 College Road, Centralia, IL 62801",38.5633556,-89.19311549999999
6645,6645,Southern Illinois University Carbondale at Parkland College,"2400 W. Bradley Av. Bld D Rm 179 Dept SSHS, Champaign, IL 61821-1899",40.1327671,-88.29075979999999
6646,6646,Southern Illinois University Carbondale at Cherry Point MCAS,"Bldg. 4335, Room 116, C Street, Cherry Point MCAS, NC 28533",34.899136,-76.89842150000001
6647,6647,Southern Illinois University Carbondale at Harry S. Truman College,"Auto Tech Rm 214A 1145 W. Wilson, Chicago, IL 60640",41.96473659999999,-87.6589635
6648,6648,Southern Illinois University Carbondale at Dover Air Force Base,"261 Chad Street, Room 304, Dover, DE 19902",39.1210487,-75.47524920000001
6649,6649,Southern Illinois University Carbondale at East St. Louis Higher Education Center,"601 J.R. Thompson Dr  Bldg. B, Suite 2098, East St. Louis, IL 62201",38.62147940000001,-90.1617327
6650,6650,Southern Illinois University Carbondale at Fairchild Air Force Base,"92 FSS/FSDE 6 W Castle St, Fairchild, WA 99011-9406",47.6353683,-117.6515814
6651,6651,Southern Illinois University Carbondale at Great Lakes NTS,"2221 Mac Donough, Great Lakes, IL 60088",42.3173825,-87.8326409
6652,6652,Southern Illinois University Carbondale at Groton Naval,"Bldg. 83, Room 148, Groton, CT 06349-5074",41.39468,-72.09343
6653,6653,Southern Illinois University Carbondale at Little Rock Air Force Base,"19th MSS/DPE, 1490 Vandenberg Blvd., Room 105, Jacksonville, AR 72099",34.8889544,-92.1079783
6654,6654,Southern Illinois University Carbondale at New River Marine Air Station,"Bldg. AS-212, Ed. Ctr. Rm. 212, MCAS New River, Jacksonville, NC 28545",34.7301464,-77.471531
6655,6655,Southern Illinois University Carbondale at Joint Base Lewis-McChord,"851 Lincoln Blvd Suite 343, JBLM - McChord, WA 98438-1313",47.1202512,-122.5025882
6656,6656,Southern Illinois University Carbondale at Joint Base Charleston,"101 W Hill Blvd Bldg 221 Rm 128, Joint Base Charleston, SC 29404-4703",32.8954397,-80.0577239
6657,6657,Southern Illinois University Carbondale at Joliet Junior College,"1215 Houbolt Rd., Joliet, IL 60431",41.5005349,-88.18081269999999
6658,6658,"Southern Illinois University Carbondale at Trinity Service, Inc.","100 N. Gougar Road, Joliet, IL 60432",41.5280016,-88.0043656
6659,6659,Southern Illinois University Carbondale at University Center of Lake County,"1200 University Center Drive, Lake County, IL 60030",42.3578093,-88.01054740000001
6660,6660,Southern Illinois University Carbondale at Las Vegas Fire Training Academy,"633 North Mojave Road, Las Vegas, NV 89101",36.1751939,-115.1075964
6661,6661,Southern Illinois University Carbondale at Mayport Naval Station,"3604 Mayport Rd Bld 460, Mayport, FL 32228-0041",30.38606669999999,-81.4118864
6662,6662,Southern Illinois University Carbondale at McGuire Air Force Base,"3829 Schoolhouse Road, McGuire, NJ 08641-5614",40.0495817,-74.57809089999999
6663,6663,Southern Illinois University Carbondale at Memphis Naval,"Bldg. S-241, Room 135, NAVSUPPACT Mid-South, Millington, TN 38054",35.3366943,-89.87070589999999
6664,6664,Southern Illinois University Carbondale at Rend Lake College Market Place,"321 Potomac Blvd, Mt. Vernon, IL 62864",38.3191671,-88.95627999999999
6665,6665,Southern Illinois University Carbondale at Jacksonville Naval Air Station,"Bldg. 110, 2nd Floor, Rm. 15, NAS Jacksonville, FL 32212-5000",30.2234039,-81.6841201
6666,6666,Southern Illinois University Carbondale at Orange County Transportation Authority,"550 South Main Street, Orange, CA 92863",33.7790538,-117.8679099
6667,6667,Southern Illinois University Carbondale at Illinois Central College,"1 College Dr., Peoria, IL 61635",40.706181,-89.52445499999999
6668,6668,Red Bud Campus,"500 W. South Fourth St., Red Bud, IL 62278-2299",38.2072697,-90.0006995
6669,6669,Triton College,"Bld A  Room 105B  2000 N Fifth Ave, River Grove, IL 60171",41.9150378,-87.83885889999999
6670,6670,Progressive Products,"1650 Seventh Street, Riverside, CA 92517-0940",33.9769259,-117.3472438
6671,6671,Goldie Floberg Center,"58 West Rockton Rd  P.O. Box 346, Rockton, IL 61072",42.4549954,-89.0411158
6672,6672,North Island Naval Air Station,"Bldg. 650, So. R Ave., San Diego, CA 92135",32.7001706,-117.1893668
6673,6673,San Diego Naval Medical Center,"34425 Farenholt Ave Ste 102, San Diego, CA 92134-7102",32.7247361,-117.1464768
6674,6674,San Diego NS,"Naval Station Ed Cen  3335 Buchanan St., San Diego, CA 92136-5005",32.6866999,-117.1310486
6675,6675,Southern Illinois University Carbondale at San Diego,"3975 Norman Scott Road, Building 3280, San Diego, CA 92136",32.6841214,-117.114349
6676,6676,Southern Illinois University Carbondale at Palomar College,"1140 W. Mission Rd, San Marcos, CA 92069",33.151242,-117.1821995
6677,6677,Southern Illinois University Carbondale at Scott Air Force Base,"404 Martin St. Room 84, Scott AFB, IL 62225-1607",38.539527,-89.8704779
6678,6678,Southern Illinois University Carbondale at NBK Bangor,"2000 Thresher Ave Rm 221G, Silverdale, WA 98315-2000",47.6944615,-122.7084584
6679,6679,Illinois Association of Rehabilitation Facilities (IARF),"206 South 6th St., Springfield, IL 62701",39.8001887,-89.6475767
6680,6680,Southern Illinois University Carbondale at Springfield,"2450 Foundation Drive, Suite 100, Springfield, IL 62701",39.7994917,-89.6498742
6681,6681,Southern Illinois University Carbondale at Barnes-Jewish Hospital,"Mailstop 90-38-635, 4921 Parkview Place, St. Louis, MO 63110",38.635666,-90.2644122
6682,6682,Southern Illinois University Carbondale at Shawnee Community College,"8364 Shawnee College Road, Ullin, IL 62992",37.270476,-89.033354
6683,6683,Southern Illinois University Carbondale at NAS Oceana,"902 E Avenue Building 531, Suite 106, Virginia Beach, VA 23460",36.826302,-76.0333885
6684,6684,Southern Illinois University Carbondale at Mount San Antonio College,"1100 N Grand Ave, Walnut, CA 91789",34.0482035,-117.845125
6685,6685,Southern Illinois University Carbondale at Step-by-Step Academy at OSU/Harding Hospital,"445 E. Dublin-Granville Road, Worthington, OH 43085",40.0852114,-83.0038934
6686,6686,Southern Illinois University Carbondale at Barnes Jewish Hospital,"8300 Eager Road, Suite 200A, St. Louis, MO 63144",38.6283134,-90.33553359999999
6687,6687,Southern Illinois University Carbondale at Marine Corps Air Station New River,"Bldg AS-212, Rm 212, Bancroft Street, PO Box 4299, Jacksonville, NC 28540",34.7210034,-77.4470704
6688,6688,Southern Illinois University Carbondale at Joint Base McGuire-Dix-Lakehurst Air,"3829 School Road, JB McGuire-Dix-Lakehurst, NJ 08641",40.0464592,-74.58098489999999
6689,6689,Southern Illinois University Carbondale at Naval Support Activity Mid-South,"5722 Integrity Dr., Bldg. S241, Rm. 135, Millington, TN 38054",35.3349414,-89.8720347
6690,6690,Southern Illinois University Carbondale at San Diego Naval Station,"3795 Norman Scott Rd, Bldg 3280, Room B-113, San Diego, CA 92136",32.6867867,-117.1209465
6691,6691,Southern Illinois University Carbondale at Lincoln Land Community College,"2450 Foundation Drive, Suite 200, Springfield, IL 62703",39.718084,-89.612044
6692,6692,Southern Illinois University Carbondale at Naval Air Station Pensacola,"Naval Air Technical Training Center, Taylor Road, , Pensacola, FL 32508",30.35567399999999,-87.2883339
6693,6693,Southern Illinois University Carbondale at Naval Hospital Pensacola,"6000 West Highway 98, Room D1050, Pensacola, FL 32512",30.3985865,-87.2985066
6694,6694,Southern Illinois University Carbondale at Moreno Valley,"3500 Market Street, Riverside, CA 92501",33.9851488,-117.3735366
6695,6695,Southern Illinois University Carbondale at Triad High School,"703 East Highway 40, Troy, IL 62294",38.7156181,-89.8559131
6696,6696,Southern Illinois University Carbondale at Lewis and Clark Elementary School,"501 East Lorena Avenue, Wood River, IL 62095",38.8624988,-90.0882441
6697,6697,Southern Illinois University Carbondale at El Valor,"1924 W 21st Street, Chicago, IL 60608",41.8542313,-87.6745226
6698,6698,Southern Illinois University Carbondale at Goodfellow Air Force Base,"281 Flightline Avenue, Goodfellow, TX 76908-3410",31.4325498,-100.4103155
6699,6699,Southern Illinois University Carbondale-TRM at Mt. Sterling,"R.R. #3,  750 County Road 1730 North, Mt. Sterling, IL 62353",39.9782526,-90.5734246
6700,6700,Southern Illinois University Carbondale-TRM at Stanford,"201 Grant Street, Stanford, IL 61774",40.43254,-89.2203462
6701,6701,Southern Illinois University Carbondale at Pensacola Naval Air Station,"250 Chambers Ave., Suite 13 Bldg. 634, Pensacola, FL 32508-5265",30.3497412,-87.27341299999999
6702,6702,Southern Illinois University Carbondale at Pensacola Naval Hospital,"250 Chambers Ave., Bldg. 634 Suite 13, Pensacola, FL 32508",30.3497412,-87.27341299999999
6703,6703,Southern Illinois University Carbondale at Southern Illinois University Carbonda,"2450 Foundation Drive, Suite 100, Springfield, IL 62703-5464",39.764682,-89.6345796
6704,6704,Southern Illinois University Carbondale at Southern Illinois University Carbonda,"3975 Norman Scott Road, Building 3280, San Diego, CA 92136",32.6841214,-117.114349
6705,6705,Southern Illinois University Carbondale at Walter Reed National Military Medical,"4650 Taylor Road, Bldg. 17B, Suite 2D, Bethesda, MD 20889-5638",39.0027513,-77.0899379
6706,6706,Southern Illinois University Carbondale at Southeastern Illinois College,"3575 College Road, Harrisburg, IL 62946",37.7515929,-88.43633729999999
6707,6707,Bensenville Fire Protection District,"500 S. York Road, Bensenville, IL 60106",41.9456362,-87.9401438
6708,6708,Harry S Truman College,"1200 W. Sunnyside, Room 214-A, Chicago, IL 60640",41.9636158,-87.6600004
6709,6709,Moreno Valley,"14340 Elsworth Units B117 & B118m, Moreno Valley, CA 92553",33.9126517,-117.2695405
6710,6710,Belleville Research Station,"2036 Charles Lane, Belleville, IL 62221",38.5184079,-89.8401485
6711,6711,Community College of Beaver County,"125 Cessna Drive, Beaver Falls, PA 15010",40.777547,-80.391903
6712,6712,Jefferson Elementary School,"815 Highway 10, Elk River, MN 55330-2549",45.3042668,-93.56923619999999
6713,6713,Siteman Cancer Center Barnes-Jewish Hospital,"Mailstop 90-38-635, 4921 Parkview Place, St. Louis, MO 63110",38.635666,-90.2644122
6714,6714,Mt. San Jacinto,"28237 La Piedra Road, Menifee, CA 92584",33.6755248,-117.166921
6715,6715,Richard J. Daley,"4101 W. 76th Street, MTEC Room 104A, Chicago, IL 60652",41.7541842,-87.7251744
6716,6716,Orange Coast Community College,"2701 Fairview Road, Technology 160A, Costa Mesa, CA 92626",33.6713265,-117.9117079
6717,6717,Southern Illinois University Edwardsville,"1 Hairpin Dr, Edwardsville, IL 62026",38.7930531,-89.9961885
6718,6718,Naval Support Activity Mid-South,"5750 Essex St., Bldg S293, Wing 6, Rm 114 & Wing 7, Rm 165, Millington, TN 28054",35.3414744,-89.8973084
6719,6719,Southern Illinois University Edwardsville,"Campus Box 1151, Edwardsville, IL 62026-1151",38.7928034,-89.9953376
6720,6720,Southern Illinois University Edwardsville at Alton High School,"4200 Humbert Road, Alton, IL 62002",38.9357151,-90.1585391
6721,6721,Southern Illinois University Edwardsville at Saint Clair County Regional Office of Education,"1000 S. Illinois Street, Belleville, IL 62220",38.50330659999999,-89.9839014
6722,6722,Southern Illinois University Edwardsville at Southwestern Illinois College,"2500 Carlyle Ave, Belleville, IL 62221",38.5178935,-89.9226223
6723,6723,Southern Illinois University Edwardsville at Whiteside Middle School,"111 Warrior Way, Belleville, IL 62221",38.540803,-89.93992
6724,6724,Southern Illinois University Edwardsville at Centralia (Centralia Junior High School),"900 S. Pine Street, Centralia, IL 62801",38.5157651,-89.1296564
6725,6725,Southern Illinois University Edwardsville at Jersey Community High School,"801 N. State Street, Jerseyville, IL 62052",39.12583610000001,-90.328536
6726,6726,Southern Illinois University Edwardsville at Marie Schaefer School,"505 S Cherry Street, O'Fallon, IL 62269",38.5875453,-89.91320379999999
6727,6727,Southern Illinois University Edwardsville - Red Bud Campus,"500 W South 4th Street, Red Bud, IL 62278",38.2072697,-90.0006995
6728,6728,Southern Illinois University Edwardsville at South Roxanna School,"414 Indiana Avenue, South Roxanna, IL 62087-1628",38.8276727,-90.05691759999999
6729,6729,Southern Illinois University Edwardsville School of Nursing,"409 W. Calhoun, Springfield, IL 62702",39.8128261,-89.65948519999999
6730,6730,Southern Illinois University Edwardsville at Staunton Elementary School,"801 N Deneen St, Staunton, IL 62088",39.01813310000001,-89.7960471
6731,6731,Southern Illinois University Edwardsville at BJC Learning Institute,"8300 Eager Road, St. Louis, MO 63144",38.6283134,-90.33553359999999
6732,6732,Southern Illinois University School of Dental Medicine,"2800 College Avenue, Alton, IL 62002",38.9031244,-90.1431499
6733,6733,Southern Illinois University Edwardsville at Millstadt School,"211 W. Mill Street, Millstadt, IL 62260",38.4630212,-90.09470759999999
6734,6734,Southern Illinois University Edwardsville at University Center of Lake County,"1200 University Center Drive, Grayslake, IL 60030",42.3578093,-88.01054740000001
6735,6735,Waterloo Jr. High School,"#1 Ed Garnder Pl., Waterloo, IL 62298",38.33606109999999,-90.14153499999999
6736,6736,Southern Illinois University Edwardsville at Benld Jr. High,"100 E. Dosey St., Benld, IL 62009",39.0890705,-89.8072613
6737,6737,Southern Illinois University Edwardsville at Belleville (Central Junior High Sch,"1801 Central School Road, Belleville, IL 62220",38.4913958,-89.9759502
6738,6738,Southern Illinois University Edwardsville Litchfield High School,"1705 N State Street, Litchfield, IL 62056",39.188645,-89.65663719999999
6739,6739,Southern Illinois University Edwardsville - Granite City Early Childhood Center,"3201 E 23rd Street, Granite City, IL 62040",38.7032997,-90.1152166
6740,6740,Southern Illinois University Edwardsville - Mount Olive School,"804 West Main, Mt. Olive, IL 62069",39.0715972,-89.7384359
6741,6741,Southern Illinois University Carbondale,"1263 Lincoln Dr, Carbondale, IL 62901",37.7100209,-89.2225941
6742,6742,Centralia High School,"2100 E. Calumet St., Centralia, IL 62810",38.5203278,-89.103282
6743,6743,East St. Louis Higher Education Center,"601 James R. Thompson Blvd, East St. Louis, IL 62201",38.62147940000001,-90.1617327
6744,6744,Swedish American Hospital,"1401 E. State St., Rockford, IL 61104",42.2659148,-89.0739263
6745,6745,Taylor Business Institute,"318 West Adams, Suite 500, Chicago, IL 60606",41.8796844,-87.6360405
6746,6746,Telshe Yeshiva - Chicago,"3535 West Foster Ave., Chicago, IL 60625",41.9753943,-87.71749659999999
6747,6747,South Suburban College of Cook County,"15800 South State Street, South Holland, IL 60473-1200",41.6298989,-87.62205089999999
6748,6748,South Suburban College of Cook County - University and College Center,"16333 S Kilbourn Avenue, Oak Forest, IL 60452",41.5924261,-87.71909959999999
6749,6749,Tri-County Beauty Academy,"219 N State St, Litchfield, IL 62056",39.1761255,-89.6556397
6750,6750,Trinity Christian College,"6601 W College Dr, Palos Heights, IL 60463-0929",41.6677877,-87.7843266
6751,6751,Trinity Christian College - Addison Campus,"301 S. Swift Rd, Addison, IL 60101",41.92514670000001,-88.04012949999999
6752,6752,Trinity Christian College - Daystar Campus,"1550 South State Street, Chicago, IL 60605",41.8604249,-87.6281221
6753,6753,Trinity Christian College at Northwest Indiana,"100 81st Avenue, Dyer, IN 46311",41.47114819999999,-87.5241355
6754,6754,Trinity Christian College at Northwest Indiana - Highland,"Faith Church Highland Campus, Highland, IN 46322",41.5515181,-87.4477096
6755,6755,Trinity Christian College at Sun Valley Campus,"9000 Sunland Boulevard, Sun Valley, CA 91352",34.2326404,-118.3663971
6756,6756,Trinity International University,"2065 Half Day Rd, Deerfield, IL 60015-1283",42.1979075,-87.88103269999999
6757,6757,Trinity International University - Trinity Law School,"2200 North Grand Avenue, Santa Ana, CA 92705",33.7660529,-117.8521142
6758,6758,Trinity International University - Florida Regional Center,"111 Northwest 183rd Street, Suite 500, Miami, FL 33169-4541",25.9429603,-80.2035898
6759,6759,Trinity International University at Christ Community Chapel,"750 W. Streetsboro St., Hudson, OH 44236",41.2314426,-81.4844849
6760,6760,Trinity International University at Community Church of Greenwood,"1477  West Main Street, Greenwood, IN 46142",39.6116154,-86.1482541
6761,6761,Trinity Evangelical Divinity School at New Life Celebration Church of God,"14240 Dante Avenue, Dolton, IL 60419",41.6358545,-87.58243619999999
6762,6762,Trinity Evangelical Divinity School at Xenos Christian Fellowship,"1340 Community Park Drive, Columbus, OH 43229",40.1027604,-82.95468819999999
6763,6763,Trinity Evangelical Divinity School - South Florida Regional Center,"2701 W Cypress Creek Rd, Ft. Lauderdale, FL 33309",26.2031927,-80.17996509999999
6764,6764,Trinity International University at Eastbrook Church,"5353 N Green Bay Ave, Milwaukee, WI 53209",43.1142785,-87.9341121
6765,6765,Trinity International University at High Point Christian Studies Center,"7702 Old Sauk Road, Madison, WI 53717",43.0762801,-89.516274
6766,6766,Trinity International University at Riverside Baptist Church (EXCEL),"9010 SW 137 Avenue, Miami, FL 33186",25.6830381,-80.4175688
6767,6767,Trinity International University at College Park Church,"2606 W. 96th, Indianapolis, IN 46268",39.92787269999999,-86.20414579999999
6768,6768,Trinity Evangelical Divinity School at North Way Christian Community Church,"12121 Perry Highway, Wexford, PA 15090",40.6337034,-80.06239819999999
6769,6769,Trinity International University at Christ Community Church,"14200 Kenneth Road, Leawood, KS 66224",38.8724173,-94.6139685
6770,6770,Waupun Correctional Institution,"200 S. Madison Street, Waupun, WI 53963",43.6299231,-88.73195729999999
6771,6771,Florida Regional Center,"8190 West State Road 84, Davie, FL 33324",26.0997491,-80.2565302
6772,6772,North Fort Lauderdale,"2701 West Cypress Creek Rd., Ft. Lauderdale, FL 33309",26.2031927,-80.17996509999999
6773,6773,Elmbrook Christian Study Center,"777 South Barker Road, Brookfield, WI 53405",43.0227326,-88.1688623
6774,6774,"Miramar, FL","3700 Lakeside Drive, Miramar, FL 33027",25.973773,-80.3506391
6775,6775,Dade County Kendall Site,"16435 SW 117th Ave., Miami, FL 33177",25.6161592,-80.37951149999999
6776,6776,North Lauderdale,"971 Rock Island Road, North Lauderdale, FL 33068",26.2170817,-80.22047719999999
6777,6777,Triton College,"2000 5th Ave, River Grove, IL 60171-1995",41.9150378,-87.83885889999999
6778,6778,Triton Community College Nuevos HorizontesFacility,"1708 Main Street, Melrose Park, IL 60164",41.8904561,-87.8548988
6779,6779,University of Spa & Cosmetology Arts,"2913 W. White Oaks Dr., Springfield, IL 62704",39.7667074,-89.7108828
6780,6780,VanderCook College of Music,"3140 S. Federal St., Chicago, IL 60616-3731",41.8368148,-87.62916489999999
6781,6781,Waubonsee Community College,"Rte 47 at Waubonsee Drive, Sugar Grove, IL 60554-0901",41.7896779,-88.4573015
6782,6782,Waubonsee Community College at Aurora Campus,"18 S. River Street, Aurora, IL 60506",41.7588581,-88.3168508
6783,6783,Waubonsee Community College at Copley Campus,"2060 Ogden Ave, Aurora, IL 60504",41.7295074,-88.2670289
6784,6784,Waubonsee Community College at Plano Location,"100 Waubonsee Drive, Plano, IL 60545",41.66445299999999,-88.50690379999999
6785,6785,Oak Point University,"1431 N. Claremont Avenue, Chicago, IL 60622",41.9070984,-87.68538629999999
6786,6786,Resurrection University at St. Joseph Hospital,"333 N. Madison Street, Joliet, IL 60435",41.5278637,-88.1352431
6787,6787,Resurrection University at Resurrection Medical Center,"7435 W. Talcott Ave., Chicago, IL 60631",41.9876791,-87.8142891
6788,6788,St. Francis Hospital,"355 Ridge Avenue, Evanston, IL 60202",42.0250041,-87.68413149999999
6789,6789,Resurrection University at United Samaritans Medical Center,"812 N. Logan Ave., Danville, IL 61832",40.1378951,-87.64531819999999
6790,6790,Resurrection University at Saint Joseph Hospital Elgin,"77 N. Airlite Street, Elgin, IL 60123",42.0357043,-88.32575299999999
6791,6791,Resurrection University at Malcolm X College,"1900 W. Van Buren Street, Chicago, IL 60612",41.8765867,-87.6646023
6792,6792,Oak Point University ? Oak Brook,"2122 York Road, Oak Brook, IL 60523",41.8480966,-87.93064609999999
6793,6793,Western Illinois University,"1 University Circle, Macomb, IL 61455",40.4717759,-90.690427
6794,6794,Western Illinois University Quad Cities,"3561 60th St., Moline, IL 61265-5830",41.473855,-90.458041
6795,6795,Western Illinois University at Abingdon Senior High School,"600 West Martin Street, Abingdon, IL 61410",40.799998,-90.4066278
6796,6796,Western Illinois University at John G. Shedd Aquarium,"1200 South Lake Shore Drive, Chicago, IL 60605",41.8675569,-87.6131611
6797,6797,Western Illinois University at Figge Art Museum,"225 West Second Street, Davenport, IA 52801",41.5209281,-90.5764724
6798,6798,Western Illinois University at Havana High School,"501 S. McKinley Street, Havana, IL 62644",40.2955275,-90.05373209999999
6799,6799,Western Illinois University at Lombard Police Substation,"203 Yorktown; 32 Yorktown Center; Butterfield Rd. at Highland Avenue, Lombard, IL 60148",41.8396148,-88.0069602
6800,6800,Western Illinois University at Quad Cities Riverfront Campus,"3300 River Drive, Moline, IL 61265",41.5134744,-90.49266860000002
6801,6801,Western Illinois University at Naperville Police Department,"1350 Aurora Avenue, Naperville, IL 60540",41.7649598,-88.1763185
6802,6802,Western Illinois University at Pekin Central School District,"320 Stadium Drive, Pekin, IL 61544",40.5657157,-89.6192988
6803,6803,Western Illinois University at Ridgeview Elementary School,"3903 W. Ridgeview Dr., Peoria, IL 61615",40.7855586,-89.6534764
6804,6804,Western Illinois University at Sherrard Community School District,"507 3rd Street, Sherrard, IL 61281",41.3201879,-90.50889099999999
6805,6805,Western Illinois University at Department of Corrections,"1301 Concordia Court, Springfield, IL 62702",39.8080393,-89.6383185
6806,6806,Western Illinois University at Franklin Middle School,"1200 Outer Park Drive, Springfield, IL 62704",39.77348569999999,-89.6719232
6807,6807,Western Illinois University at Springfield Police Academy,"3501 Color Plant Road, Springfield, IL 62702",39.84764020000001,-89.6318381
6808,6808,Western Illinois University at Schaumburg Police Department,"101 Schaumburg Court, Schaumburg, IL 60193",42.0255619,-88.0681646
6809,6809,Western Illinois University at Palatine Police Department,"200 E. Wood Street, Palatine, IL 60067",42.1131917,-88.0383239
6810,6810,Western Illinois University at Lombard Police Department,"235 E Wilson Avenue, Lombard, IL 60148",41.8670066,-88.0121727
6811,6811,Western Illinois University at Vernon Hills Police Department,"754 Lakeview Parkway, Vernon Hills, IL 60061",42.2380411,-87.9600985
6812,6812,Western Illinois University at Central Intermediate School,"1301 Eagle Avenue, Washington, IL 61571",40.7071186,-89.42603299999999
6813,6813,Western Illinois University at University Center at Lake County,"1200 University Center Drive, Grayslake, IL 60030",42.3578093,-88.01054740000001
6814,6814,Brookfield Zoo,"8400 31st Street, Brookfield, IL 60513",41.8329589,-87.83703109999999
6815,6815,Caxton Block,"1701 River Drive, Moline, IL 61265",41.5095743,-90.5146319
6816,6816,Dimmick School,"297 N. 33rd Road, LaSalle, IL 61301",41.4123551,-89.10848159999999
6817,6817,Ottawa High School,"211 East Main Street, Ottawa, IL 61350",41.3450257,-88.83745470000001
6818,6818,Peoria Manual High School,"811 Griswold Street, Peoria, IL 61605",40.6800984,-89.6342854
6819,6819,University Center at Lake County,"1200 University Center Drive, Grayslake, IL 60030",42.3578093,-88.01054740000001
6820,6820,Washington Middle School,"2300 East Jackson Street, Springfield, IL 62704",39.7966714,-89.62031950000001
6821,6821,Oak Grove School #68,"1700 South O'Plaine Road, Green Oaks, IL 60048",42.3024798,-87.9127941
6822,6822,Sterling High School,"1608 4th Ave, Sterling, IL 61081",41.8028293,-89.69307859999999
6823,6823,Farmington School District,"212 N. Lightfoot Rd., Farmington, IL 61531",40.6935118,-89.98510979999999
6824,6824,South Park Elementary School,"1421 Hackberry Road, Deerfield, IL 60015",42.1589073,-87.8640289
6825,6825,Stark County Elementary School,"300 Van Buren, Wyoming, IL 61491",41.06541,-89.7765506
6826,6826,Wheaton College,"501 College Ave, Wheaton, IL 60187-5593",41.868737,-88.09960579999999
6827,6827,Wheaton College at Honey Rock Camp,"8660 Honey Rock Road, Three Lakes, WI 54562",45.8777656,-89.1405921
6828,6828,Harper College,"1200 W Algonquin Rd, Palatine, IL 60067-7398",42.0814531,-88.0726262
6829,6829,William Rainey Harper College at Northwest Community Hospital,"800 West Central Road, Arlington Heights, IL 60004",42.0681926,-87.9924834
6830,6830,William Rainey Harper College at Northeast Center,"1375 Wolf Road, Prospect Heights, IL 60070",42.1063535,-87.9064331
6831,6831,William Rainey Harper College at Harper Professional Center,"650 Higgins Road, Schaumburg, IL 60173",42.0422289,-88.06369699999999
6832,6832,Ancilla College,"9601 Union Road, Donaldson, IN 46513-0001",41.3377279,-86.4451627
6833,6833,Anderson University,"1100 E 5th St, Anderson, IN 46012-3495",40.1100894,-85.6656014
6834,6834,Anderson University at Alexandria Community Center,"315 S. Harrison St., Alexandria, IN 46001",40.2596719,-85.6736262
6835,6835,Anderson University at Anderson University Flagship,"2705 Enterprise Drive, Anderson, IN 46013-9670",40.0394357,-85.7229917
6836,6836,"Anderson University at St. Vincent Hospital, Carmel","13500 N. Meridian Street, Carmel, IN 46032-1456",39.9823454,-86.14355069999999
6837,6837,Anderson University at St. Vincent Medical Center,"13914 State Road 238E, Fishers, IN 46037",38.3732666,-86.62716160000001
6838,6838,Anderson University at Greenfield Chamber of Commerce Building,"1 Court House Plz., Greenfield, IN 46140",39.7839778,-85.7689874
6839,6839,Anderson University at Community North Hospital,"7150 Clearvista Drive, Indianapolis, IN 46256",39.900941,-86.04093
6840,6840,Anderson University at Metropolitan School Dist -- Law,"7601 E. 56th Street, Indianapolis, IN 46226-1310",39.8548738,-86.0342002
6841,6841,Anderson University at New Castle First Baptist Church,"709 S. Memorial Dr., New Castle, IN 47362",39.9253742,-85.3844998
6842,6842,Anderson University at Hamilton County 4-H Fairgrounds & Exhibition Center,"203 Pleasant Street, Noblesville, IN 46060",40.0388115,-86.0210137
6843,6843,Anderson University at Noblesville,"16 S 10th St., Noblesville, IN 46060",40.0453578,-86.0118504
6844,6844,"Anderson University at St. Vincent Hospital, Indianapolis","2001 W. 86th Street, Indianapolis, IN 46260-1902",39.9090803,-86.1958346
6845,6845,Anderson University at Speedway,"Community Westview Health Pavilion, Speedway, IN 46222",39.7807499,-86.240546
6846,6846,Anderson University at Greenwood (Center Grove),"Stones Crossing Health Pavilion, Greenwood, IN 46143",39.5736519,-86.1597793
6847,6847,Anderson University -Walker Information,"3939 Priority Way S., Indianapolis, IN 46240",39.9186217,-86.09906409999999
6848,6848,Lawrence Township,"6501 Sunnyside Road, Indianapolis, IN 46236",39.8773821,-85.9715178
6849,6849,Apex Academy of Hair Design Inc,"333 Jackson St, Anderson, IN 46016-1158",40.1120129,-85.68076719999999
6850,6850,Ball Memorial Hospital,"2401 University Ave, Muncie, IN 47303",40.197283,-85.414193
6851,6851,Ball State University,"2000 University Ave, Muncie, IN 47306",40.1999048,-85.4115988
6852,6852,Ball State University at Miami Correctional Facility,"3063 West ?850 South, Bunker Hill, IN 46914",40.6424015,-86.1452159
6853,6853,Ball State University at Outreach Services Site,"10204 Lantern Road, Fishers, IN 46037-9705",39.936591,-86.0144809
6854,6854,Ball State University at Indianapolis Center,"50 South Meridian Street, Indianapolis, IN 46204",39.7658841,-86.15849999999999
6855,6855,Ball State University at Indiana State Prison,"1 Park Row, Michigan City, IN 46360",41.7033994,-86.9166267
6856,6856,Ball State University at New Castle Correctional Facility,"1000 Van Nuys Road, New Castle, IN 47362",39.9650605,-85.37029319999999
6857,6857,Ball State University at Correctional Industrial Facility,"1524 West Reformatory Road, Pendleton, IN 46064",39.9815298,-85.7618999
6858,6858,Ball State University at Pendleton Correctional Facility,"4490 West Reformatory Road, Pendleton, IN 46064",39.9830984,-85.76332939999999
